Id Estado;Estado;Material;Tipo material;Texto breve de material;Centro área pl.nec.;Almacén;Ubicación;Caract.planif.nec.;Punto de pedido;Cálculo de tamaño de lote;Stock alm.máx.;Libre utilización;Libre Utilización Área;Stock de seguridad;Stock en Curso;Cantidad Pendiente en SolPed;Grupo de compras;Denominación GrpComp;Valor total;Nombre Fabricante;Numero Pieza de Fabricante;Rubro;SubRubro;Embalar;Peso bruto;Peso neto;Unidad de peso;Volumen;Plazo entrega prev.;Valor libre utilización;Moneda valor libre utilización;Menor a PP;Stock nulo;Mayor a PP;Mayor a Stock Maximo;Menor a PP area;Stock nulo area;Mayor a PP area;Mayor a Stock Maximo area
3;03-MAYOR A PUNTO DE PEDIDO;1001716;ZSTO;TAPON AUDITIVO QUANTUM;MM01;0376;O3;V1;100;HB;200;120;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;43430,4;LIBUS;QUANTUM-REUSABLE (MÚLT. 50U);SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0,004;0;KG;28,8;21;43430,76;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001717;ZSTO;PROTECTOR FACIAL BURBUJA INCOLORO;MM01;0376;B2BIS;V1;20;HB;40;22;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;395824,22;LIBUS;901386;SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0,176;0;KG;6721;21;395824,17;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001718;ZSTO;RODILLERA SOLDADOR;MM01;0376;C1;V1;30;HB;100;39;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;435109,35;;;SEGURIDAD;ACCESORIO SEGURIDAD;8-VARIOS;0,276;0;KG;1501,5;21;435109,37;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001720;ZSTO;SEMIMASCARA;MM01;0376;A3;V1;30;HB;70;122;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;4389961,38;3M;6200;SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0,131;0;KG;2475;15;4389961;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001726;ZSTO;SUSPENSION CREMALLERA;MM01;0376;O1;V1;70;HB;180;88;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;267844,72;LIBUS;MILENIUM;SEGURIDAD;ACCESORIO SEGURIDAD;8-VARIOS;0,09;0;KG;8694;21;267845,16;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001727;ZSTO;PROTECTOR AUDITIVO COPA PARA CASCO;MM01;0376;O3;V1;5;HB;10;5;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;117773,35;LIBUS;L320;SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0,244;0;KG;2185;21;117773,35;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001728;ZSTO;ADAPTADOR PROTECTOR FACIAL;MM01;0376;B3;V1;20;HB;40;35;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;761731,6;LIBUS;902493;SEGURIDAD;ACCESORIO SEGURIDAD;9-FRAGIL;0;0;KG;2800;21;761731,54;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001734;ZSTO;GRILLETECORAZON12TONELADASC CERTIFICADO;MM01;0376;O1;V1;2;HB;5;5;0;0;0;0;C13;FERRETERÍA MM01;1289415,55;;;SEGURIDAD;LOGISTICA;7-PESADO;4,26;0;KG;2380;21;1289415,54;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001738;ZSTO;GRILLETE 7/8   8,5TONELADASC CERTIFICADO;MM01;0376;O1;V1;2;HB;5;5;5;0;0;4;C13;FERRETERÍA MM01;659718,85;;;SEGURIDAD;LOGISTICA;7-PESADO;2,21;0;KG;1344;21;659718,87;;;;1;;;;1;
3;03-MAYOR A PUNTO DE PEDIDO;1001771;ZSTO;GRILLETECORAZON6,5TONELADASC CERTIFICADO;MM01;0376;O1;V1;2;HB;5;5;5;0;0;8;C13;FERRETERÍA MM01;393255,35;;;SEGURIDAD;SERVICIOS GENERALES;7-PESADO;1,669;0;KG;906,25;21;393255,34;;;;1;;;;1;
3;03-MAYOR A PUNTO DE PEDIDO;1001772;ZSTO;BANDERIN ROJO Y BLANCO 500MM X 700MM XUN;MM01;0376;N2;V1;10;HB;20;20;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;43788,4;;;SEGURIDAD;SEÑALIZACION;8-VARIOS;0,03;0;KG;93,6;21;43788,43;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001773;ZSTO;CHALECOMICROPERFAMARILLOCONREFLECTIVO;MM01;0376;Q1;V1;80;HB;180;117;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;206563,5;;;SEGURIDAD;INDUMENTARIA;8-VARIOS;0,06;0;KG;230;21;206563,03;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001774;ZSTO;ESLINGA SINTETICA 4MTS 4TN CERTIFICADA;MM01;0376;K2;V1;2;HB;5;5;5;0;0;8;C13;FERRETERÍA MM01;333537,35;;;SEGURIDAD;LOGISTICA;7-PESADO;3,225;0;KG;4784;21;333537,35;;;;1;;;;1;
3;03-MAYOR A PUNTO DE PEDIDO;1001776;ZSTO;ESLINGA SINTETICA 3MTS 3TN CERTIFICADA;MM01;0376;G2 BIS;V1;2;HB;5;3;3;0;0;8;C13;FERRETERÍA MM01;92966,28;;;SEGURIDAD;LOGISTICA;7-PESADO;1,8;0;KG;3181,5;21;92966,29;;;;1;;;;1;
3;03-MAYOR A PUNTO DE PEDIDO;1001777;ZSTO;ESLINGA SINTETICA 6MTS 4TN CERTIFICADA;MM01;0376;J2;V1;2;HB;5;5;0;0;0;0;C13;FERRETERÍA MM01;440627,6;;;SEGURIDAD;SERVICIOS GENERALES;7-PESADO;4,62;0;KG;7020,75;21;440627,58;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001778;ZSTO;YERBA MATE X 500GRS X UN;MM01;0376;C1;V1;96;HB;288;42;0;0;0;0;C17;INSUMOS A;73643,22;;;ALIMENTOS;?;8-VARIOS;0;0;KG;0;15;73643,01;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001783;ZSTO;ACEITE HIDRAULICO X 205L;MM01;0376;PLAYAOBRAD;V1;1;HB;2;1;0;0;0;0;L01;ACEITES;189766,83;YPF S.A. // YPF S.A.;ATF // 125492;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;189766,83;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001786;ZSTO;ACEITE ISO 46 HIDRAULICO  X 205L;MM01;0376;PLAYAOBRAD;V1;5;HB;9;3;0;0;0;0;L01;ACEITES;1501107,09;YPF S.A. // YPF S.A.;BP46 // 135392;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;1501107,09;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001787;ZSTO;ACEITE ISO 68 HIDRAULICO X 205L;MM01;0376;PLAYAOBRAD;V1;2;HB;4;1;0;0;0;0;L01;ACEITES;508291,43;YPF S.A. // YPF S.A.;BP68 // 135592;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;508291,43;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001788;ZSTO;ACEITE SAE  10W X 205L;MM01;0376;PLAYAOBRAD;V1;3;HB;4;2;0;0;0;0;L01;ACEITES;1522297,4;YPF S.A. // YPF S.A.;10W // 151592;LUBRICANTES;ACEITES;2-TACHO;192,5;0;KG;235025,86;15;1522297,4;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001790;ZSTO;ACEITE 15W40  X 205L;MM01;0376;PLAYAOBRAD;V1;11;HB;27;5;0;0;0;0;L01;ACEITES;3179885,95;YPF S.A. // VOLVO MAQU // SHELL PLC. // EXXON MOBI // CATERPILLA // YPF S.A.;EXTRAVIDA XV300 // VDS3 // R4 15W40 APICI4 ACEAE5E7 // DELVAC MX 15W40 APICI4 // DEO 15W40 // 189292;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;232385,12;15;3179885,97;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001791;ZSTO;ACEITE SAE 30 X 205L;MM01;0376;PLAYAOBRAD;V1;3;HB;5;1;0;0;0;0;L01;ACEITES;721274,38;YPF S.A. // YPF S.A. // YPF S.A.;FT SUPER 30 TR // 151692;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;721274,38;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001792;ZSTO;ACEITE SAE 50  X 205L;MM01;0376;PLAYAOBRAD;V1;3;HB;5;3;0;0;0;0;L01;ACEITES;2264630,88;YPF S.A.;;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;2264630,89;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001794;ZSTO;ACEITE HIPOIDAL X 205L;MM01;0376;PLAYAOBRAD;V1;1;HB;2;2;0;0;0;0;L01;ACEITES;1110339,38;YPF S.A. // YPF S.A.;80W90 // 123092;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;232385,12;15;1110339,37;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001795;ZSTO;ACEITE 85W140 X 205L;MM01;0376;PLAYAOBRAD;V1;2;HB;3;2;0;0;0;0;L01;ACEITES;843063;YPF S.A. // YPF S.A.;85W140 // 123192;LUBRICANTES;ACEITES;2-TACHO;193;0;KG;233705,49;15;843063,01;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001798;ZSTO;ACEITE HIDRAULICO X 20 LTS;MM01;0376;PLAYAOBRAD;V1;1;HB;3;2;0;0;0;0;L01;ACEITES;120037,2;TOTAL;AZOLLA32;LUBRICANTES;ACEITES;6-PESADO Y FRAGIL;21,8;0;KG;36210,48;15;120037,21;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001800;ZSTO;ACEITE SAE 30 X 200LTS;MM01;0376;PLAYAOBRAD;V1;3;HB;5;4;0;0;0;0;L01;ACEITES;5542473,12;CATERPILLA;7X2888;LUBRICANTES;CATERPILLAR;2-TACHO;193,5;0;KG;235025,86;15;5542473,11;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001804;ZSTO;GRASA LITIO LIMIT MO-2 (NEGRA) X 180 KG;MM01;0376;PLAYAOBRAD;V1;2;HB;3;2;0;0;0;0;L03;GRASAS;2861260,96;YPF S.A. // // YPF S.A.;LIMIT MO-2 // GADUS S2 V220 // 628793;LUBRICANTES;GRASA;2-TACHO;180;0;KG;299396;15;2861260,96;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001809;ZSTO;ACEITE 10W30  X 20LT;MM01;0376;PLAYAOBRAD;V1;1;HB;3;2;0;0;0;0;C29;FILTROS/RESPUESTOS;134532,52;;;LUBRICANTES;ACEITES;6-PESADO Y FRAGIL;0;0;KG;0;15;134532,53;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001812;ZSTO;REFRIGERANTE ANTICONG. X20 LT;MM01;0376;PLAYAOBRAD;V1;4;HB;7;5;0;0;0;0;L02;FLUIDOS;383304,35;YPF S.A. // YPF S.A.;KRIOX 3 INORGANICO // 185280;LUBRICANTES;ADITIVOS;6-PESADO Y FRAGIL;23,75;0;KG;37246,7;15;383304,34;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001814;ZSTO;LIQUIDO FRENO X1LT;MM01;0376;O1;V1;8;HB;16;13;0;0;0;0;L02;FLUIDOS;101292,62;WAGNER;;LUBRICANTES;ADITIVOS;6-PESADO Y FRAGIL;1,12;0;KG;1680;15;101292,66;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001815;ZSTO;AGUA DESMINERALIZADA X 20L;MM01;0376;K1;V1;9;HB;23;11;0;0;0;0;L02;FLUIDOS;116685,58;;;LUBRICANTES;ADITIVOS;6-PESADO Y FRAGIL;20,031;0;KG;24700;15;116685,57;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001819;ZSTO;REFRIGERANTE VOLVO VCS X20LT;MM01;0376;PLAYAOBRAD;V1;2;HB;4;3;0;0;0;0;L02;FLUIDOS;692563,92;VOLVO CONS // // // VOLVO CONS // VOLVO CONS;VCS // 22567335 // 11715729 // 54486166 // 24078856;LUBRICANTES;VOLVO EC 480D - PL 3005D;6-PESADO Y FRAGIL;22,5;0;KG;24640;15;692563,91;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001821;ZSTO;ACEITE 75W 90  X 20 LT;MM01;0376;PLAYAOBRAD;V1;2;HB;4;3;0;0;0;0;L01;ACEITES;1097322,03;YPF S.A.;75W 90 ;LUBRICANTES;ACEITES;6-PESADO Y FRAGIL;20;0;KG;27727,77;15;1097322,02;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001823;ZSTO;ACEITE F50 5W40 X 20 L;MM01;0376;PLAYAOBRAD;V1;6;HB;14;9;0;0;0;0;L01;ACEITES;1725732,45;ELAION // ELAION // YPF S.A.;F50 5W40 // FS540 // 151792;LUBRICANTES;AMAROK-HILUX;6-PESADO Y FRAGIL;18;0;KG;27727,77;15;1725732,41;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001827;ZSTO;CUBIERTA 12.00 R20 FG85 (lineal);MM01;0376;LAT.CARPA;V1;4;HB;8;5;0;0;0;0;C48;CUBIERTAS CAMIONES;3080820,1;PIRELLI NE // MICHELIN A // GOOD YEAR;FG85 // XZY3 // G686MSS;CUBIERTAS;IVECO TRAKKER;5-CUBIERTAS;74;0;KG;242491,21;15;3080820,08;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001828;ZSTO;CUBIERTA 12.00 R20 TG85 (TRACCION);MM01;0376;LAT.CARPA;V1;8;HB;16;16;0;0;0;0;C48;CUBIERTAS CAMIONES;10328720,8;PIRELLI NE // GOOD YEAR // GOOD YEAR // GOOD YEAR // GOOD YEAR // MICHELIN A;TG85 // G-677 MSD // G677 // G677MSD. // G677OTR // XDY;CUBIERTAS;CUBIERTAS;5-CUBIERTAS;80;0;KG;275717,12;15;10328720,77;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001841;ZSTO;CAMARA 12.00 R20;MM01;0376;K1;V1;16;HB;30;30;0;0;0;0;C52;CAMARAS;1195539,9;;MARCA DONGAH // MARCA PIRELLI;CUBIERTAS;CUBIERTAS;7-PESADO;3,053;0;KG;6200;15;1195539,87;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001842;ZSTO;PROTECTOR P CAMARA 12.00;MM01;0376;K1;V1;10;HB;20;14;0;0;0;0;C52;CAMARAS;212502,5;;;CUBIERTAS;CUBIERTAS;7-PESADO;1,94;0;KG;912;25;212502,52;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001853;ZSTO;PENDRIVE 32 GB;MM01;0376;A2;V1;10;HB;30;19;0;0;0;0;C05;INFORMÁT.-HARDWARE;167448,71;;MARCA: SANDISK,KINGSTON,LEXAR;INFORMATICA;HARDWARE;9-FRAGIL;0,01;0;KG;93,75;15;167448,78;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001854;ZSTO;PILAS RECARGABLES AA SUELTA X UNIDAD;MM01;0376;A2;V1;16;HB;48;23;0;0;0;0;C05;INFORMÁT.-HARDWARE;63230,45;;;INFORMATICA;HARDWARE;9-FRAGIL;0,025;0;KG;8,831;15;63230,39;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001858;ZSTO;PILAS RECARGABLES AAA SUELTA X UNIDAD;MM01;0376;B2;V1;16;HB;80;36;0;0;0;0;C05;INFORMÁT.-HARDWARE;94471,92;;MÚLT. 4U;INFORMATICA;HARDWARE;9-FRAGIL;0,01;0;KG;3,533;21;94472,01;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001860;ZSTO;MOCHILA PARA NOTEBOOK 15;MM01;0376;A4;V1;2;HB;5;4;0;0;0;0;C05;INFORMÁT.-HARDWARE;220740,52;CASE LOGIC;;INFORMATICA;HARDWARE;9-FRAGIL;443;0;KG;11040;21;220740,53;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001861;ZSTO;TALONARIOREMITO R CUADRUPLICADOX25H.;MM01;0376;B2;V1;5;HB;10;5;0;0;0;0;C17;INSUMOS A;126660,8;;;LIBRERIA;TALONARIOS;8-VARIOS;0,529;0;KG;709,5;21;126660,82;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001862;ZSTO;TALONARIO REMITO X TRIPLICADO X 25 H.;MM01;0376;B2;V1;5;HB;10;7;0;0;0;0;C17;INSUMOS A;123713,94;;;LIBRERIA;TALONARIOS;8-VARIOS;0,407;0;KG;677,25;21;123713,97;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001865;ZSTO;MARCADORINDUSTRIAL-VERDEXUN;MM01;0376;A2;V1;50;HB;100;85;0;0;0;0;C17;INSUMOS A;215005,8;UNIPAINT;MÚLT. 10U;LIBRERIA;ESCRITURA;8-VARIOS;0,02;0;KG;10,99;15;215005,56;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001866;ZSTO;MARCADOR INDUSTRIAL-NEGROXUN;MM01;0376;A2;V1;50;HB;100;29;0;0;0;0;C17;INSUMOS A;86883,71;UNIPAINT;MÚLT. 10U;LIBRERIA;ESCRITURA;8-VARIOS;0,023;0;KG;10,99;15;86883,71;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001867;ZSTO;MARCADOR INDUSTRIAL-BLANCOXUN;MM01;0376;A2;V1;100;HB;300;188;0;0;0;0;C17;INSUMOS A;524010,52;UNIPAINT;MÚLT. 10U;LIBRERIA;ESCRITURA;8-VARIOS;0,023;0;KG;10,99;15;524011,45;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001868;ZSTO;FILMSTRECHMANUALXBOBINAx2,70KG;MM01;0376;O1;V1;5;HB;10;5;0;0;0;0;C17;INSUMOS A;58408,85;;MEDIDAS 0,50X200METROSX2;LIBRERIA;CINTAS ADHESIVAS;8-VARIOS;2,5;0;KG;4817,545;15;58408,87;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001869;ZSTO;MARCADORINDUSTRIAL-AMARILLOXUN;MM01;0376;A2;V1;100;HB;200;140;0;0;0;0;C17;INSUMOS A;378830,2;UNIPAINT;MÚLT. 10U;LIBRERIA;ESCRITURA;8-VARIOS;0,023;0;KG;10,99;15;378829,74;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001870;ZSTO;FILMSTRECHAUTOMATICOXBOBINAx12KG;MM01;0376;G1;V1;5;HB;10;7;0;0;0;0;C17;INSUMOS A;197006,67;;MEDIDAS 0,50X100METROS;LIBRERIA;CINTAS ADHESIVAS;8-VARIOS;12;0;KG;17309,25;21;197006,68;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001871;ZSTO;RESMA DE HOJA A4 70GR. X UN;MM01;0376;A3;V1;30;HB;60;9;0;0;0;0;C17;INSUMOS A;45037,89;;;LIBRERIA;PAPEL;7-PESADO;2,27;0;KG;3150;14;45037,91;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001872;ZSTO;RESMA DE HOJA A3 75GR. X UN;MM01;0376;P1;V1;5;HB;10;9;0;0;0;0;C17;INSUMOS A;97059,87;;;LIBRERIA;PAPEL;7-PESADO;5,11;0;KG;7012,5;15;97059,84;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001876;ZSTO;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;MM01;0376;O2;V1;10;HB;30;14;0;0;0;0;C17;INSUMOS A;18229,26;SCOTCH;;LIBRERIA;CINTAS ADHESIVAS;8-VARIOS;0,197;0;KG;474,925;15;18229,32;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001877;ZSTO;CINTA EMBALAR MARRON 48MM X 100 MT;MM01;0376;B2;V1;10;HB;30;10;0;0;0;0;C17;INSUMOS A;12954,3;;;LIBRERIA;CINTAS ADHESIVAS;8-VARIOS;0,215;0;KG;474,925;15;12954,31;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001878;ZSTO;CINTA DE ENMASCARAR 48MM X ROLLO;MM01;0376;O2;V1;10;HB;30;15;0;0;0;0;C17;INSUMOS A;55067,7;SCOTCH;;LIBRERIA;CINTAS ADHESIVAS;8-VARIOS;0,177;0;KG;474,925;15;55067,74;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001879;ZSTO;CINTA DE ENMASCARAR 24 MM XROLLO;MM01;0376;O2;V1;10;HB;30;22;0;0;0;0;C17;INSUMOS A;40441,28;;;LIBRERIA;CINTAS ADHESIVAS;8-VARIOS;0,088;0;KG;237,463;15;40441,28;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001880;ZSTO;MARCADOR INDUSTRIAL - AZUL UNIPAINT X UN;MM01;0376;A2;V1;50;HB;100;79;0;0;0;0;C17;INSUMOS A;221801,19;UNIPAINT;MÚLT. 10U;LIBRERIA;ESCRITURA;8-VARIOS;0,023;0;KG;10,99;15;221800,95;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001881;ZSTO;MARCADOR INDUSTRIAL - ROJO UNIPAINT X UN;MM01;0376;A2;V1;100;HB;300;252;0;0;0;0;C17;INSUMOS A;722292,48;UNIPAINT;MÚLT. 10U;LIBRERIA;ESCRITURA;8-VARIOS;0,023;0;KG;10,99;15;722293,43;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001885;ZSTO;BOLSAS RESIDUOS XUN 102X130 VERDE;MM01;0376;A1;V1;700;HB;1500;738;0;0;0;0;C17;INSUMOS A;614746,62;;;LIMPIEZA;LIMPIEZA /SEGURIDAD;8-VARIOS;0,195;0;KG;1534;45;614744,19;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001887;ZSTO;BOLSAS RESIDUOS XUN 102X130 AMARILLA;MM01;0376;A1;V1;100;HB;300;283;0;0;0;0;C17;INSUMOS A;153898,23;;;LIMPIEZA;LIMPIEZA /SEGURIDAD;8-VARIOS;0,195;0;KG;1534;45;153897,72;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001888;ZSTO;BOLSAS RESIDUOS XUN 102X130 NEGRA;MM01;0376;A1;V1;100;HB;300;479;0;0;0;0;C17;INSUMOS A;312667,25;;;LIMPIEZA;LIMPIEZA /SEGURIDAD;8-VARIOS;0,195;0;KG;1534;45;312666,67;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001890;ZSTO;ABSORBENTE MINERAL DE HIDROCARBUROS X KG;MM01;0376;LAT.CARPA;V1;300;HB;600;575;0;0;0;0;C17;INSUMOS A;335190,5;;MÚLT. 10/20/30 KG;SEGURIDAD;ABSORVENTE;7-PESADO;20,07;0;KG;2125;15;335191,88;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001891;ZSTO;PANOABSORVENTE PARAHIDROCARBUROXPAQ100;MM01;0376;Q1;V1;20;HB;50;23;0;0;0;0;C17;INSUMOS A;1690099,8;;;LIMPIEZA;MANTENIMIENTO TALLER;7-PESADO;3,488;0;KG;57792;45;1690099,72;;;;1;;;1;;
4;04-MAYOR A STOCK MAXIMO;1001892;ZSTO;BOLSAS RESIDUOS XUN 102X130ROJA100MICXUN;MM01;0376;A1;V1;500;HB;1000;1074;0;0;0;0;C17;INSUMOS A;915735,36;;;LIMPIEZA;LIMPIEZA /SEGURIDAD;8-VARIOS;0,195;0;KG;1534;20;915732,6;;;;;1;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001893;ZSTO;BOLSARESIDUPLASTICA60X90NEGRAXROLLOX10UN;MM01;0376;C1;V1;30;HB;60;36;0;0;0;0;C17;INSUMOS A;22385,52;;;LIMPIEZA;BOLSAS;8-VARIOS;0,296;0;KG;550;15;22385,62;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001894;ZSTO;ALCOHOL EN GEL X LITRO;MM01;0376;L1;V1;10;HB;30;8;0;0;0;0;C17;INSUMOS A;2446,24;;;LIMPIEZA;ALCOHOL EN GEL;6-PESADO Y FRAGIL;4,65;0;KG;7056;15;2446,24;;1;;;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001895;ZSTO;ALCOHOL LIQUIDO X LITRO;MM01;0376;PASILLO B;V1;30;HB;100;22;0;0;0;0;C17;INSUMOS A;39461,4;;;LIMPIEZA;ALCOHOL LIQUIDO;6-PESADO Y FRAGIL;0,86;0;KG;1459,315;15;39461,41;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001896;ZSTO;PULVERIZADOR P ALCOHOL LIQUIDO 500 ML;MM01;0376;A3;V1;10;HB;30;23;0;0;0;0;C17;INSUMOS A;30961,22;;;LIMPIEZA;DIFUSOR;9-FRAGIL;0,05;0;KG;826,998;15;30961,15;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001898;ZSTO;BOBINA DE PAPEL 25 X 400MTS X UN;MM01;0376;H3;V1;10;HB;30;12;0;0;0;0;C17;INSUMOS A;177388,68;ELEGANTE // ELITE;1003 (MÚLT. 2U) // 6264;LIMPIEZA;INSUMOS;8-VARIOS;3,25;0;KG;15844,44;15;177388,72;;;;1;;;1;;
2;02-MENOR A PUNTO DE PEDIDO;1001902;ZSTO;PERFUMINA X 5 LTS;MM01;0376;E1;V1;5;HB;10;4;0;0;0;0;C17;INSUMOS A;61908,32;;;LIMPIEZA;INSUMOS;6-PESADO Y FRAGIL;5,32;0;KG;7056;15;61908,34;;1;;;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001914;ZSTO;CABO MADERA PARA ESCOBA;MM01;0376;H3;V1;10;HB;20;10;0;0;0;0;C17;INSUMOS A;6922,7;;;LIMPIEZA;INSUMOS;8-VARIOS;0,4;0;KG;4,647;15;6922,69;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001918;ZSTO;ESCOBA PLASTICA SIN CABO;MM01;0376;M1;V1;5;HB;10;6;0;0;0;0;C17;INSUMOS A;45897,84;;;LIMPIEZA;INSUMOS;8-VARIOS;0,295;0;KG;1980;15;45897,84;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001926;ZSTO;DISCO CORTE 114X3.2X22.23 TYROLIT S x UN;MM01;0376;C3;V1;25;HB;50;45;0;0;0;0;C13;FERRETERÍA MM01;118470,6;TYROLIT;114X32X222;FERRETERIA;ABRASIVOS/DISCOS;6-PESADO Y FRAGIL;0,07;0;KG;31,145;15;118470,66;;;;1;;;1;;
3;03-MAYOR A PUNTO DE PEDIDO;1001927;ZSTO;DISCO CORTE 178X1.6X22 SECUR EXTRA  x UN;MM01;0376;C2;V1;50;HB;100;50;0;0;0;0;C13;FERRETERÍA MM01;200182,5;TYROLIT;178X16X222;FERRETERIA;ABRASIVOS/DISCOS;6-PESADO Y FRAGIL;0,095;0;KG;50,868;15;200182,3;;;;1;;;1;;
